Game Number,Current Step,Result Step,Cost,RTP,Game Crush Point,Redistributed Crush Point
9057,18,24,122.71,82.35,21,27
9058,0,8,3.85,120.97,4,10
9058,9,15,21.74,82.35,10,22
9058,16,24,83.53,120.97,22,26
9059,1,10,4.67,146.62,5,13
9060,0,8,3.85,120.97,2,11
9061,6,14,12.21,120.97,7,15
9063,0,6,3.85,82.35,3,8
9064,0,4,3.85,56.05,6,N/A
9065,1,9,4.67,120.97,4,14
9065,12,16,38.70,56.05,14,19
9065,17,25,101.24,120.97,19,27
9066,0,10,3.85,177.72,4,18
9066,13,16,46.91,46.25,18,N/A
9069,0,10,3.85,177.72,6,11
9072,0,7,3.85,99.81,4,14
9073,0,5,3.85,67.94,1,6
9074,0,6,3.85,82.35,1,8
9076,0,8,3.85,120.97,7,13
9076,11,17,31.93,82.35,13,27
9076,18,25,122.71,99.81,27,N/A
9079,10,17,26.35,99.81,16,19
9083,0,6,3.85,82.35,1,10
9083,7,15,14.80,120.97,10,18
9083,17,25,101.24,120.97,18,27
9084,1,9,4.67,120.97,2,12
9084,11,16,31.93,67.94,12,18
9084,17,23,101.24,82.35,18,24
9085,0,4,3.85,56.05,3,5
9086,0,8,3.85,120.97,3,14
9086,11,21,31.93,177.72,14,26
9087,0,8,3.85,120.97,1,9
9088,0,8,3.85,120.97,3,13
9089,0,8,3.85,120.97,5,15
9089,11,19,31.93,120.97,15,20
9091,0,6,3.85,82.35,19,N/A
9092,0,5,3.85,67.94,4,6
9093,0,8,3.85,120.97,10,N/A
9094,0,12,3.85,261.08,5,13
9095,0,11,3.85,215.40,3,13
9096,0,6,3.85,82.35,4,21
9096,18,28,122.71,177.72,21,30
9097,0,7,3.85,99.81,4,12
9098,1,8,4.67,99.81,6,25
9098,9,13,21.74,56.05,25,N/A
9098,18,25,122.71,99.81,25,33
9100,0,8,3.85,120.97,9,N/A
9101,0,8,3.85,120.97,7,27
9101,10,18,26.35,120.97,27,N/A
9101,19,24,148.73,67.94,27,N/A
9102,4,15,8.31,215.40,10,20
9102,16,20,83.53,56.05,20,32
9103,0,4,3.85,56.05,1,10
9104,0,9,3.85,146.62,1,14
9106,1,7,4.67,82.35,3,13
9106,9,18,21.74,146.62,13,23
9106,19,22,148.73,46.25,23,N/A
9107,0,10,3.85,177.72,5,16
9107,11,19,31.93,120.97,16,23
9108,0,9,3.85,146.62,3,10
9110,0,10,3.85,177.72,10,19
9111,0,11,3.85,215.40,1,18
9111,12,20,38.70,120.97,18,23
9112,3,10,6.86,99.81,6,12
9113,0,9,3.85,146.62,4,15
9114,0,7,3.85,99.81,19,N/A
9114,16,27,83.53,215.40,19,29
9115,0,8,3.85,120.97,2,21
9115,18,23,122.71,67.94,21,38
9116,0,6,3.85,82.35,1,7
9117,0,7,3.85,99.81,6,11
9118,0,10,3.85,177.72,6,16
9120,0,6,3.85,82.35,15,N/A
9120,7,16,14.80,146.62,15,24
9120,19,26,148.73,99.81,24,34
9125,0,6,3.85,82.35,2,14
9125,12,20,38.70,120.97,14,27
9126,0,8,3.85,120.97,7,10
9127,0,10,3.85,177.72,4,12
9127,11,19,31.93,120.97,12,35
9128,0,7,3.85,99.81,2,14
9129,1,7,4.67,82.35,6,8
9130,2,5,5.66,46.25,5,13
9130,6,15,12.21,146.62,13,17
9131,0,8,3.85,120.97,1,13
9132,0,6,3.85,82.35,9,N/A
9133,3,6,6.86,46.25,4,8
9134,0,10,3.85,177.72,6,13
9135,1,5,4.67,56.05,3,6
9138,0,10,3.85,177.72,2,19
9138,13,20,46.91,99.81,19,21
9139,0,9,3.85,146.62,3,10
9140,0,7,3.85,99.81,9,N/A
9140,8,19,17.93,215.40,9,23
9143,0,3,3.85,46.25,1,5
9143,4,12,8.31,120.97,5,14
9143,13,26,46.91,316.44,14,28
9144,0,8,3.85,120.97,8,9
9145,0,8,3.85,120.97,1,13
9146,0,5,3.85,67.94,5,6
9147,1,9,4.67,120.97,7,28
9147,10,17,26.35,99.81,28,N/A
9147,18,26,122.71,120.97,28,N/A
9148,1,7,4.67,82.35,2,11
9148,10,22,26.35,261.08,11,24
9149,6,9,12.21,46.25,8,16
9149,15,23,68.92,120.97,16,27
9150,1,4,4.67,46.25,6,N/A
9151,0,4,3.85,56.05,3,7
9151,5,12,10.07,99.81,7,22
9151,13,23,46.91,177.72,22,26
9152,0,9,3.85,146.62,18,N/A
9156,0,7,3.85,99.81,1,21
9156,8,16,17.93,120.97,21,N/A
9156,18,25,122.71,99.81,21,38
9158,0,9,3.85,146.62,3,10
9159,0,8,3.85,120.97,12,N/A
9159,9,17,21.74,120.97,12,21
9159,18,28,122.71,177.72,21,29
9160,0,8,3.85,120.97,3,9
9162,0,3,3.85,46.25,4,N/A
9163,3,11,6.86,120.97,5,12
9164,0,8,3.85,120.97,11,N/A
9165,0,4,3.85,56.05,7,N/A
9166,0,3,3.85,46.25,3,4
9167,0,5,3.85,67.94,2,7
9168,1,4,4.67,46.25,2,9
9168,6,9,12.21,46.25,9,14
9168,12,15,38.70,46.25,14,26
9168,16,21,83.53,67.94,26,N/A
9170,0,10,3.85,177.72,9,42
9171,1,5,4.67,56.05,19,N/A
9171,6,11,12.21,67.94,19,N/A
9171,12,20,38.70,120.97,19,27
9172,0,8,3.85,120.97,6,12
9173,0,8,3.85,120.97,8,12
9173,11,18,31.93,99.81,12,22
9174,0,8,3.85,120.97,2,20
9174,11,20,31.93,146.62,20,31
9177,0,6,3.85,82.35,8,N/A
9178,0,8,3.85,120.97,14,N/A
9179,6,12,12.21,82.35,23,N/A
9180,0,3,3.85,46.25,2,11
9181,0,6,3.85,82.35,11,N/A
9181,9,16,21.74,99.81,11,27
9182,0,8,3.85,120.97,12,N/A
9182,11,18,31.93,99.81,12,24
9184,0,11,3.85,215.40,8,14
9186,1,9,4.67,120.97,6,11
9187,6,10,12.21,56.05,8,13
9187,11,21,31.93,177.72,13,36
9190,0,5,3.85,67.94,5,11
9190,7,13,14.80,82.35,11,26
9190,17,25,101.24,120.97,26,N/A
9191,0,7,3.85,99.81,2,11
9191,8,14,17.93,82.35,11,29
9191,16,24,83.53,120.97,29,N/A
9195,0,13,3.85,316.44,10,17
9195,16,25,83.53,146.62,17,45
9196,0,8,3.85,120.97,5,11
9198,0,5,3.85,67.94,9,N/A
9198,6,10,12.21,56.05,9,12
9200,0,7,3.85,99.81,4,24
9200,10,15,26.35,67.94,24,N/A
9200,18,26,122.71,120.97,24,30
9201,0,8,3.85,120.97,2,15
9201,10,18,26.35,120.97,15,25
9201,19,25,148.73,82.35,25,27
9203,2,5,5.66,46.25,3,10
9203,6,11,12.21,67.94,10,13
9203,12,24,38.70,261.08,13,26
9204,0,8,3.85,120.97,1,19
9204,11,16,31.93,67.94,19,N/A
9205,0,8,3.85,120.97,16,N/A
9205,11,18,31.93,99.81,16,31
9205,19,26,148.73,99.81,31,N/A
9206,0,3,3.85,46.25,4,N/A
9207,0,9,3.85,146.62,1,11
9209,1,6,4.67,67.94,4,7
9210,0,8,3.85,120.97,10,N/A
9211,0,8,3.85,120.97,2,19
9211,11,19,31.93,120.97,19,34
9212,0,8,3.85,120.97,1,14
9213,1,4,4.67,46.25,5,N/A
9214,0,6,3.85,82.35,1,14
9214,9,15,21.74,82.35,14,16
9215,0,8,3.85,120.97,4,10
9216,2,10,5.66,120.97,5,18
9216,12,19,38.70,99.81,18,24
9217,10,18,26.35,120.97,12,20
9219,0,8,3.85,120.97,6,9
9220,0,10,3.85,177.72,3,16
9222,1,11,4.67,177.72,6,15
9224,0,6,3.85,82.35,8,N/A
9226,1,10,4.67,146.62,11,N/A
9228,0,8,3.85,120.97,9,N/A
9229,2,10,5.66,120.97,18,N/A
9229,11,18,31.93,99.81,18,20
9229,19,26,148.73,99.81,20,27
9231,0,5,3.85,67.94,12,N/A
9232,0,6,3.85,82.35,4,10
9232,9,17,21.74,120.97,10,18
9233,2,9,5.66,99.81,24,N/A
9233,13,17,46.91,56.05,24,N/A
9233,18,24,122.71,82.35,24,29
9234,2,10,5.66,120.97,6,11
9235,0,8,3.85,120.97,3,17
9235,11,16,31.93,67.94,17,N/A
9237,0,4,3.85,56.05,1,7
9238,0,10,3.85,177.72,13,N/A
9240,6,12,12.21,82.35,8,24
9240,18,27,122.71,146.62,24,33
9241,0,5,3.85,67.94,4,9
9241,6,13,12.21,99.81,9,15
9241,14,21,56.86,99.81,15,22
9244,0,6,3.85,82.35,3,15
9247,0,9,3.85,146.62,2,10
9248,0,8,3.85,120.97,6,11
9248,10,18,26.35,120.97,11,20
9249,0,13,3.85,316.44,5,15
9251,0,8,3.85,120.97,16,N/A
9251,10,18,26.35,120.97,16,25
9251,19,27,148.73,120.97,25,38
9253,3,7,6.86,56.05,7,14
9253,10,19,26.35,146.62,14,20
9254,0,12,3.85,261.08,5,18
9254,15,25,68.92,177.72,18,29
9257,0,9,3.85,146.62,1,11
9257,10,16,26.35,82.35,11,19
9257,17,24,101.24,99.81,19,33
9259,0,4,3.85,56.05,4,21
9259,14,23,56.86,146.62,21,25
9260,0,12,3.85,261.08,5,22
9261,0,5,3.85,67.94,3,10
9262,0,4,3.85,56.05,6,N/A
9264,0,8,3.85,120.97,8,19
9265,0,3,3.85,46.25,4,N/A
9266,10,16,26.35,82.35,13,19
9268,0,8,3.85,120.97,5,10
9269,0,6,3.85,82.35,1,9
9270,1,7,4.67,82.35,3,12
9270,9,20,21.74,215.40,12,22
9271,0,8,3.85,120.97,17,N/A
9271,9,17,21.74,120.97,17,23
9271,18,22,122.71,56.05,23,N/A
9272,3,9,6.86,82.35,7,12
9274,0,8,3.85,120.97,2,11
9277,0,8,3.85,120.97,9,N/A
9278,2,10,5.66,120.97,8,13
9278,11,19,31.93,120.97,13,20
9281,0,5,3.85,67.94,19,N/A
9281,14,17,56.86,46.25,19,N/A
9282,0,8,3.85,120.97,1,11
9283,0,7,3.85,99.81,11,N/A
9283,9,18,21.74,146.62,11,34
9284,5,12,10.07,99.81,7,20
9284,13,24,46.91,215.40,20,25
9285,0,9,3.85,146.62,2,18
9287,0,6,3.85,82.35,1,10
9291,0,4,3.85,56.05,3,9
9293,0,8,3.85,120.97,2,12
9293,9,16,21.74,99.81,12,18
9293,17,27,101.24,177.72,18,28
9295,0,7,3.85,99.81,1,9
9296,0,8,3.85,120.97,2,16
9298,0,3,3.85,46.25,1,9
9299,0,6,3.85,82.35,1,10
9300,1,7,4.67,82.35,7,13
9300,11,21,31.93,177.72,13,23
9301,0,4,3.85,56.05,4,13
9302,2,8,5.66,82.35,8,19
9302,9,14,21.74,67.94,19,N/A
9302,15,23,68.92,120.97,19,24
9303,0,8,3.85,120.97,1,18
9303,11,19,31.93,120.97,18,22
9304,0,7,3.85,99.81,6,11
9304,10,18,26.35,120.97,11,30
9305,0,6,3.85,82.35,1,13
9306,0,6,3.85,82.35,6,7
9307,0,5,3.85,67.94,5,9
9308,1,8,4.67,99.81,8,16
9308,9,16,21.74,99.81,16,19
9308,17,25,101.24,120.97,19,32
9310,0,9,3.85,146.62,1,22
9310,12,20,38.70,120.97,22,N/A
9311,1,8,4.67,99.81,3,9
9312,0,7,3.85,99.81,2,11
9312,9,17,21.74,120.97,11,23
9313,0,10,3.85,177.72,1,29
9314,0,8,3.85,120.97,3,11
9314,10,17,26.35,99.81,11,21
9315,0,7,3.85,99.81,4,20
9315,8,14,17.93,82.35,20,N/A
9315,16,21,83.53,67.94,20,22
9316,0,8,3.85,120.97,1,9
9317,0,8,3.85,120.97,12,N/A
9319,0,3,3.85,46.25,2,15
9319,9,15,21.74,82.35,15,16
9320,0,8,3.85,120.97,2,12
9322,3,9,6.86,82.35,6,10
9324,0,8,3.85,120.97,2,9
9326,0,8,3.85,120.97,7,10
9327,0,8,3.85,120.97,8,13
9328,0,5,3.85,67.94,4,11
9329,3,8,6.86,67.94,6,22
9329,9,15,21.74,82.35,22,N/A
9329,16,20,83.53,56.05,22,N/A
9332,0,4,3.85,56.05,7,N/A
9333,0,7,3.85,99.81,3,10
9336,0,3,3.85,46.25,14,N/A
9336,6,12,12.21,82.35,14,N/A
9336,13,19,46.91,82.35,14,23
9339,3,11,6.86,120.97,4,19
9340,2,10,5.66,120.97,4,30
9340,11,20,31.93,146.62,30,N/A
9342,0,6,3.85,82.35,6,8
9343,0,6,3.85,82.35,10,N/A
9344,0,8,3.85,120.97,1,9
9345,0,7,3.85,99.81,1,12
9345,9,19,21.74,177.72,12,22
9346,0,8,3.85,120.97,1,10
9346,9,17,21.74,120.97,10,19
9346,18,25,122.71,99.81,19,29
9347,0,3,3.85,46.25,4,N/A
9348,0,7,3.85,99.81,1,22
9348,8,16,17.93,120.97,22,N/A
9348,17,25,101.24,120.97,22,28
9349,0,6,3.85,82.35,10,N/A
9350,3,12,6.86,146.62,5,13
9351,0,6,3.85,82.35,3,8
9352,0,6,3.85,82.35,10,N/A
9353,0,8,3.85,120.97,6,16
9353,9,12,21.74,46.25,16,N/A
9353,13,20,46.91,99.81,16,29
9354,1,9,4.67,120.97,7,10
9355,2,8,5.66,82.35,13,N/A
9355,10,18,26.35,120.97,13,19
9356,4,15,8.31,215.40,11,23
9357,0,7,3.85,99.81,6,34
9357,13,20,46.91,99.81,34,N/A
9358,1,8,4.67,99.81,6,15
9358,10,17,26.35,99.81,15,19
9358,18,21,122.71,46.25,19,26
9359,1,48,4.67,218794.99,10,50
9360,0,10,3.85,177.72,5,14
9361,0,8,3.85,120.97,3,19
9361,10,21,26.35,215.40,19,23
9362,0,8,3.85,120.97,2,9
9363,0,6,3.85,82.35,1,16
9364,3,6,6.86,46.25,8,N/A
9365,0,8,3.85,120.97,4,9
9366,0,11,3.85,215.40,1,13
9369,10,18,26.35,120.97,24,N/A
9372,10,17,26.35,99.81,11,18
9373,0,9,3.85,146.62,1,19
9373,12,20,38.70,120.97,19,24
9374,0,7,3.85,99.81,5,10
9375,5,12,10.07,99.81,6,13
9377,0,8,3.85,120.97,2,19
9377,17,29,101.24,261.08,19,30
9378,1,8,4.67,99.81,2,23
9378,9,16,21.74,99.81,23,N/A
9378,18,26,122.71,120.97,23,31
9379,0,8,3.85,120.97,1,18
9384,0,6,3.85,82.35,4,9
9386,3,6,6.86,46.25,6,19
9386,9,15,21.74,82.35,19,N/A
9386,18,28,122.71,177.72,19,31
9387,0,7,3.85,99.81,2,10
9388,0,7,3.85,99.81,11,N/A
9388,8,17,17.93,146.62,11,18
9389,1,13,4.67,261.08,3,14
9390,3,10,6.86,99.81,4,16
9391,3,7,6.86,56.05,11,N/A
9391,8,17,17.93,146.62,11,25
9392,0,7,3.85,99.81,4,14
9392,11,17,31.93,82.35,14,18
9393,0,6,3.85,82.35,12,N/A
9393,8,14,17.93,82.35,12,22
9393,15,22,68.92,99.81,22,23
9394,10,18,26.35,120.97,18,21
9395,0,8,3.85,120.97,17,N/A
9395,14,20,56.86,82.35,17,24
9398,1,9,4.67,120.97,4,12
9398,11,16,31.93,67.94,12,20
9398,17,24,101.24,99.81,20,26
9399,6,13,12.21,99.81,24,N/A
9399,19,26,148.73,99.81,24,32
9400,0,8,3.85,120.97,2,13
9401,0,8,3.85,120.97,2,20
9401,11,14,31.93,46.25,20,N/A
9406,3,11,6.86,120.97,7,15
9406,14,20,56.86,82.35,15,30
9408,0,13,3.85,316.44,2,14
9410,0,3,3.85,46.25,4,N/A
9412,0,7,3.85,99.81,2,16
9412,12,20,38.70,120.97,16,22
9415,1,7,4.67,82.35,5,8
9416,0,10,3.85,177.72,1,12
9417,0,4,3.85,56.05,7,N/A
9418,0,8,3.85,120.97,14,N/A
9418,11,22,31.93,215.40,14,29
9419,0,7,3.85,99.81,5,10
9420,0,6,3.85,82.35,2,12
9423,0,8,3.85,120.97,8,14
9424,0,8,3.85,120.97,5,10
9424,9,14,21.74,67.94,10,16
9425,0,13,3.85,316.44,7,24
9425,15,21,68.92,82.35,24,N/A
9426,0,6,3.85,82.35,9,N/A
9428,0,8,3.85,120.97,9,N/A
9429,1,7,4.67,82.35,6,8
9430,1,8,4.67,99.81,2,9
9431,0,6,3.85,82.35,13,N/A
9431,7,14,14.80,99.81,13,18
9431,15,24,68.92,146.62,18,29
9432,3,11,6.86,120.97,12,N/A
9434,0,8,3.85,120.97,5,11
9435,0,9,3.85,146.62,12,N/A
9436,0,8,3.85,120.97,4,16
9436,9,17,21.74,120.97,16,20
9436,18,24,122.71,82.35,20,29
9438,3,11,6.86,120.97,8,16
9438,14,22,56.86,120.97,16,26
9439,1,9,4.67,120.97,2,20
9439,11,20,31.93,146.62,20,26
9440,0,11,3.85,215.40,7,16
9441,1,8,4.67,99.81,2,10
9442,0,5,3.85,67.94,14,N/A
9442,6,14,12.21,120.97,14,15
9444,3,6,6.86,46.25,4,8
9445,0,4,3.85,56.05,11,N/A
9446,3,11,6.86,120.97,5,15
9446,14,17,56.86,46.25,15,19
9447,0,8,3.85,120.97,8,11
9447,10,15,26.35,67.94,11,20
9447,16,20,83.53,56.05,20,46
9452,3,10,6.86,99.81,8,12
9452,11,19,31.93,120.97,12,24
9453,0,8,3.85,120.97,1,17
9453,11,21,31.93,177.72,17,30
9454,0,6,3.85,82.35,4,8
9454,7,15,14.80,120.97,8,31
9454,16,23,83.53,99.81,31,N/A
9455,6,9,12.21,46.25,20,N/A
9455,12,15,38.70,46.25,20,N/A
9455,18,25,122.71,99.81,20,33
9456,0,5,3.85,67.94,1,6
9458,0,10,3.85,177.72,1,12
9460,2,6,5.66,56.05,5,23
9460,9,17,21.74,120.97,23,N/A
9460,18,28,122.71,177.72,23,47
9461,1,4,4.67,46.25,10,N/A
9461,5,10,10.07,67.94,10,29
9461,11,18,31.93,99.81,29,N/A
9463,0,7,3.85,99.81,8,N/A
9464,0,7,3.85,99.81,4,11
9466,0,8,3.85,120.97,5,18
9466,11,19,31.93,120.97,18,26
9468,0,3,3.85,46.25,1,8
9470,0,9,3.85,146.62,10,N/A
9471,0,8,3.85,120.97,1,9
9472,0,8,3.85,120.97,3,11
9473,0,10,3.85,177.72,3,42
9473,13,21,46.91,120.97,42,N/A
9475,0,8,3.85,120.97,1,28
9475,14,21,56.86,99.81,28,N/A
9477,0,10,3.85,177.72,6,15
9482,0,6,3.85,82.35,4,18
9482,16,23,83.53,99.81,18,25
9483,0,3,3.85,46.25,4,N/A
9484,0,8,3.85,120.97,8,9
9486,0,8,3.85,120.97,3,9
9487,0,8,3.85,120.97,3,18
9487,9,17,21.74,120.97,18,N/A
9488,0,6,3.85,82.35,1,19
9488,9,17,21.74,120.97,19,N/A
9489,0,9,3.85,146.62,1,11
9490,1,9,4.67,120.97,5,14
9490,10,18,26.35,120.97,14,20
9490,19,22,148.73,46.25,20,23
9492,3,11,6.86,120.97,8,16
9492,14,19,56.86,67.94,16,20
9495,0,10,3.85,177.72,2,11
9496,0,7,3.85,99.81,6,10
9496,8,16,17.93,120.97,10,18
9496,17,22,101.24,67.94,18,29
9497,0,9,3.85,146.62,9,10
9498,0,10,3.85,177.72,6,11
9499,0,5,3.85,67.94,27,N/A
9499,10,18,26.35,120.97,27,N/A
9501,3,10,6.86,99.81,4,12
9501,11,20,31.93,146.62,12,23
9502,0,8,3.85,120.97,3,10
9503,0,4,3.85,56.05,5,N/A
9504,0,6,3.85,82.35,10,N/A
9504,9,12,21.74,46.25,10,14
9505,0,10,3.85,177.72,1,11
9506,0,7,3.85,99.81,1,10
9507,0,4,3.85,56.05,15,N/A
9508,0,8,3.85,120.97,4,17
9509,0,3,3.85,46.25,1,9
9509,6,11,12.21,67.94,9,14
9510,0,9,3.85,146.62,2,15
9511,1,9,4.67,120.97,3,21
9511,12,18,38.70,82.35,21,N/A
9511,19,26,148.73,99.81,21,30
9512,0,6,3.85,82.35,18,N/A
9513,0,6,3.85,82.35,5,13
9513,9,13,21.74,56.05,13,30
9513,19,27,148.73,120.97,30,N/A
9514,0,8,3.85,120.97,5,12
9515,0,7,3.85,99.81,4,10
9516,3,9,6.86,82.35,5,12
9517,3,9,6.86,82.35,9,17
9517,12,18,38.70,82.35,17,19
9518,0,8,3.85,120.97,9,N/A
9519,0,7,3.85,99.81,11,N/A
9519,9,14,21.74,67.94,11,17
9520,0,7,3.85,99.81,1,15
9520,10,18,26.35,120.97,15,21
9521,0,6,3.85,82.35,1,21
9521,15,19,68.92,56.05,21,N/A
9522,0,9,3.85,146.62,16,N/A
9522,12,18,38.70,82.35,16,33
9523,0,6,3.85,82.35,6,11
9524,0,7,3.85,99.81,5,11
9524,9,16,21.74,99.81,11,25
9524,17,25,101.24,120.97,25,28
9525,0,7,3.85,99.81,10,N/A
9525,8,15,17.93,99.81,10,21
9525,16,23,83.53,99.81,21,43
9527,0,4,3.85,56.05,1,12
9527,10,18,26.35,120.97,12,19
9528,0,9,3.85,146.62,1,11
9529,0,9,3.85,146.62,20,N/A
9529,12,19,38.70,99.81,20,N/A
9530,0,3,3.85,46.25,3,28
9530,12,15,38.70,46.25,28,N/A
9530,18,27,122.71,146.62,28,N/A
9531,0,8,3.85,120.97,4,33
9531,9,19,21.74,177.72,33,N/A
9532,0,5,3.85,67.94,1,16
9532,6,14,12.21,120.97,16,N/A
9533,0,7,3.85,99.81,2,13
9534,0,7,3.85,99.81,4,12
9535,1,9,4.67,120.97,2,11
9536,3,10,6.86,99.81,8,14
9536,11,19,31.93,120.97,14,20
9537,0,6,3.85,82.35,2,10
9537,8,21,17.93,316.44,10,26
9540,0,5,3.85,67.94,3,7
9542,0,8,3.85,120.97,2,11
9543,0,8,3.85,120.97,2,12
9544,0,8,3.85,120.97,6,11
9546,0,5,3.85,67.94,2,6
9547,0,9,3.85,146.62,22,N/A
9547,10,18,26.35,120.97,22,N/A
9549,1,9,4.67,120.97,3,25
9549,12,15,38.70,46.25,25,N/A
9549,16,23,83.53,99.81,25,N/A
9550,0,6,3.85,82.35,3,13
9550,10,23,26.35,316.44,13,32
9551,0,5,3.85,67.94,33,N/A
9551,8,18,17.93,177.72,33,N/A
9552,0,9,3.85,146.62,2,15
9553,0,5,3.85,67.94,7,N/A
9554,0,3,3.85,46.25,6,N/A
9557,0,8,3.85,120.97,12,N/A
9559,0,3,3.85,46.25,7,N/A
9561,3,7,6.86,56.05,7,8
9563,0,7,3.85,99.81,4,15
9563,8,12,17.93,56.05,15,N/A
9564,0,10,3.85,177.72,8,19
9564,11,19,31.93,120.97,19,20
9565,5,14,10.07,146.62,7,38
9565,15,18,68.92,46.25,38,N/A
9565,19,27,148.73,120.97,38,N/A
9566,0,9,3.85,146.62,14,N/A
9566,12,22,38.70,177.72,14,29
9567,0,7,3.85,99.81,7,10
9569,0,7,3.85,99.81,2,16
9570,3,9,6.86,82.35,7,13
9571,0,13,3.85,316.44,4,24
9571,15,24,68.92,146.62,24,33
9572,0,7,3.85,99.81,3,24
9572,17,22,101.24,67.94,24,N/A
9574,3,10,6.86,99.81,4,29
9574,13,21,46.91,120.97,29,N/A
9576,0,8,3.85,120.97,2,16
9576,10,16,26.35,82.35,16,27
9576,17,25,101.24,120.97,27,N/A
9579,0,8,3.85,120.97,8,10
9580,0,5,3.85,67.94,2,14
9581,6,12,12.21,82.35,11,25
9581,15,23,68.92,120.97,25,N/A
9582,10,16,26.35,82.35,11,19
9583,0,5,3.85,67.94,5,13
9587,0,9,3.85,146.62,9,30
9587,10,16,26.35,82.35,30,N/A
9587,17,27,101.24,177.72,30,N/A
9588,0,5,3.85,67.94,2,9
9589,0,4,3.85,56.05,13,N/A
9589,5,13,10.07,120.97,13,20
9589,18,22,122.71,56.05,20,29
9590,3,6,6.86,46.25,5,15
9590,9,15,21.74,82.35,15,26
9590,18,25,122.71,99.81,26,N/A
9591,1,8,4.67,99.81,4,9
9592,3,11,6.86,120.97,10,30
9592,14,17,56.86,46.25,30,N/A
9593,0,10,3.85,177.72,3,11
9595,0,7,3.85,99.81,8,N/A
9596,0,8,3.85,120.97,5,11
9597,0,8,3.85,120.97,1,11
9598,2,14,5.66,261.08,3,17
9598,16,24,83.53,120.97,17,27
9599,0,8,3.85,120.97,8,10
9600,0,8,3.85,120.97,5,11
9601,3,12,6.86,146.62,4,15
9601,14,22,56.86,120.97,15,24
9603,2,8,5.66,82.35,4,13
9603,9,16,21.74,99.81,13,18
9603,17,20,101.24,46.25,18,22
9605,0,11,3.85,215.40,11,16
9605,13,17,46.91,56.05,16,29
9605,18,25,122.71,99.81,29,N/A
9606,0,9,3.85,146.62,1,17
9607,0,4,3.85,56.05,2,8
9607,6,14,12.21,120.97,8,19
9607,17,24,101.24,99.81,19,26
9608,0,8,3.85,120.97,2,10
9609,0,7,3.85,99.81,6,10
9609,8,19,17.93,215.40,10,22
9610,0,3,3.85,46.25,12,N/A
9610,9,18,21.74,146.62,12,20
9612,0,10,3.85,177.72,1,17
9612,13,20,46.91,99.81,17,21
9613,0,6,3.85,82.35,2,12
9614,2,8,5.66,82.35,11,N/A
9614,9,16,21.74,99.81,11,18
9614,17,25,101.24,120.97,18,28
9615,0,8,3.85,120.97,8,16
9615,10,17,26.35,99.81,16,18
9616,0,6,3.85,82.35,4,8
9616,7,14,14.80,99.81,8,16
9618,10,18,26.35,120.97,20,N/A
9619,10,18,26.35,120.97,14,30
9620,0,8,3.85,120.97,4,18
9620,11,15,31.93,56.05,18,N/A
9621,0,7,3.85,99.81,22,N/A
9621,9,13,21.74,56.05,22,N/A
9621,15,25,68.92,177.72,22,26
9622,0,8,3.85,120.97,1,11
9622,9,16,21.74,99.81,11,22
9622,19,25,148.73,82.35,22,31
9623,0,4,3.85,56.05,5,N/A
9624,0,9,3.85,146.62,11,N/A
9625,0,6,3.85,82.35,2,19
9625,8,13,17.93,67.94,19,N/A
9625,14,17,56.86,46.25,19,N/A
9626,0,5,3.85,67.94,6,N/A
9627,0,6,3.85,82.35,7,N/A
9628,0,8,3.85,120.97,3,21
9630,1,9,4.67,120.97,4,11
9632,0,11,3.85,215.40,1,14
9632,13,23,46.91,177.72,14,27
9633,0,6,3.85,82.35,7,N/A
9635,0,8,3.85,120.97,5,20
9635,14,27,56.86,316.44,20,29
9636,0,11,3.85,215.40,3,13
9637,0,6,3.85,82.35,9,N/A
9638,2,8,5.66,82.35,8,11
9638,9,16,21.74,99.81,11,20
9638,17,25,101.24,120.97,20,31
9640,0,9,3.85,146.62,1,10
9641,0,12,3.85,261.08,12,18
9644,0,8,3.85,120.97,3,16
9644,14,22,56.86,120.97,16,33
9647,0,7,3.85,99.81,5,15
9649,0,8,3.85,120.97,3,16
9649,13,17,46.91,56.05,16,27
9649,18,26,122.71,120.97,27,N/A
9650,0,8,3.85,120.97,1,16
9652,3,7,6.86,56.05,7,15
9652,13,20,46.91,99.81,15,22
9654,0,8,3.85,120.97,5,10
9656,3,13,6.86,177.72,13,17
9657,0,11,3.85,215.40,1,12
9658,0,7,3.85,99.81,2,9
9659,0,5,3.85,67.94,3,7
9660,0,9,3.85,146.62,7,12
9661,0,6,3.85,82.35,2,10
9661,9,12,21.74,46.25,10,15
9661,13,16,46.91,46.25,15,24
9662,0,4,3.85,56.05,7,N/A
9664,0,8,3.85,120.97,9,N/A
9665,0,8,3.85,120.97,15,N/A
9665,11,24,31.93,316.44,15,28
9668,2,10,5.66,120.97,4,11
9669,0,6,3.85,82.35,1,8
9670,0,7,3.85,99.81,1,11
9670,8,12,17.93,56.05,11,38
9670,13,23,46.91,177.72,38,N/A
9671,0,4,3.85,56.05,8,N/A
9671,5,13,10.07,120.97,8,22
9671,14,22,56.86,120.97,22,30
9672,0,3,3.85,46.25,2,4
9673,0,8,3.85,120.97,5,9
9675,1,9,4.67,120.97,2,10
9676,0,7,3.85,99.81,3,18
9676,10,14,26.35,56.05,18,N/A
9677,0,9,3.85,146.62,6,11
9678,2,6,5.66,56.05,12,N/A
9678,8,14,17.93,82.35,12,15
